answer_id,belongs_question_id,belongs_question_type,answer_title,is_correct,image_id,answer_two_gap_match,answer_view_format,answer_settings,answer_order
1345,356,single_choice,"SELECT * FROM Persons SORT \'first_name\' DESC",0,0,NULL,text,NULL,3
1346,356,single_choice,"SELECT * FROM Persons SORT BY \'first_name\' DESC",NULL,0,NULL,text,NULL,4
1347,357,single_choice,"INSERT (\'Harry\', \'Potter\') INTO Persons",0,0,NULL,text,NULL,1
1348,357,single_choice,"INSERT VALUES (\'Harry\', \'Potter\') INTO Persons",0,0,NULL,text,NULL,2
1349,357,single_choice,"INSERT INTO Persons VALUES (\'Harry\', \'Potter\')  ",1,0,NULL,text,NULL,3
1350,357,single_choice,"INSERT Persons VALUES (\'Harry\', \'Potter\')",NULL,0,NULL,text,NULL,4
1351,358,single_choice,"INSERT (19) INTO Persons (Age)",0,0,NULL,text,NULL,1
1352,358,single_choice,"INSERT INTO Persons (Age) VALUES (19)  ",1,0,NULL,text,NULL,2
1353,358,single_choice,"INSERT INTO Persons (19) INTO Age",NULL,0,NULL,text,NULL,3
1354,358,single_choice,"INSERT Persons (Age) VALUES (19)",NULL,0,NULL,text,NULL,4
1355,359,single_choice,"UPDATE Persons SET first_name=\'Codecamp\' INTO id=245",0,0,NULL,text,NULL,1
1356,359,single_choice,"UPDATE Persons SET first_name=\'Codecamp\' WHERE id=245",1,0,NULL,text,NULL,2
1357,359,single_choice,"MODIFY Persons SET first_name=\'Codecamp\' INTO id=245",NULL,0,NULL,text,NULL,3
1358,359,single_choice,"MODIFY Persons SET first_name=\'Codecamp\' WHERE id=245",NULL,0,NULL,text,NULL,4
1359,360,single_choice,"DELETE ROW age>70 FROM Persons",0,0,NULL,text,NULL,1
1360,360,single_choice,"DELETE age>70 FROM Persons",0,0,NULL,text,NULL,2
1361,360,single_choice,"DELETE FROM Persons WHERE age > 70",1,0,NULL,text,NULL,3
1362,360,single_choice,"DELETE Persons WHERE age > 70",NULL,0,NULL,text,NULL,4
1363,361,single_choice,"SELECT NO(*) FROM Persons",0,0,NULL,text,NULL,1
1364,361,single_choice,"SELECT LEN(*) FROM Persons",0,0,NULL,text,NULL,2
1365,361,single_choice,"SELECT COLUMNS(*) FROM Persons",0,0,NULL,text,NULL,3
1366,361,single_choice,"SELECT COUNT(*) FROM Persons  ",1,0,NULL,text,NULL,4
1367,363,true_false,True,1,NULL,true,NULL,NULL,0
1368,363,true_false,False,0,NULL,false,NULL,NULL,0
1369,364,true_false,True,1,NULL,true,NULL,NULL,0
1370,364,true_false,False,0,NULL,false,NULL,NULL,0
1371,365,ordering,A,NULL,0,NULL,text,NULL,2
1372,365,ordering,a,NULL,0,NULL,text,NULL,4
1373,365,ordering,Z,NULL,0,NULL,text,NULL,3
1374,365,ordering,z,NULL,0,NULL,text,NULL,5
1375,365,ordering,1,NULL,0,NULL,text,NULL,1
1376,366,single_choice,"== จะเช็คทั้ง Value และ Type แต่ === จะเช็คแค่ Type",0,0,NULL,text,NULL,1
1377,366,single_choice,"== จะเช็ค Value แต่ === จะเช็คทั้ง Value และ Type",1,0,NULL,text,NULL,2
1378,366,single_choice,"== จะเช็ค Type แต่ === จะเช็คทั้ง Value และ Type",0,0,NULL,text,NULL,3
1379,366,single_choice,"== จะเช็คทั้ง Value และ Type แต่ === จะเช็คแค่ Value",0,0,NULL,text,NULL,4
1380,367,true_false,True,1,NULL,true,NULL,NULL,0
1381,367,true_false,False,0,NULL,false,NULL,NULL,0
1382,368,single_choice,undefined,0,0,NULL,text,NULL,1
1383,368,single_choice,"null ",0,0,NULL,text,NULL,2
1384,368,single_choice,0,1,0,NULL,text,NULL,3
1385,368,single_choice,false,0,0,NULL,text,NULL,4
1386,369,true_false,True,0,NULL,true,NULL,NULL,0
1387,369,true_false,False,1,NULL,false,NULL,NULL,0
1388,370,true_false,True,1,NULL,true,NULL,NULL,0
1389,370,true_false,False,0,NULL,false,NULL,NULL,0
1390,371,single_choice,1,0,0,NULL,text,NULL,1
1391,371,single_choice,0,1,0,NULL,text,NULL,2
1392,371,single_choice,false,NULL,0,NULL,text,NULL,3
1393,371,single_choice,true,NULL,0,NULL,text,NULL,4
1394,372,single_choice,null,0,0,NULL,text,NULL,1
1395,372,single_choice,undefined,0,0,NULL,text,NULL,2
1396,372,single_choice,Error,1,0,NULL,text,NULL,3
1397,372,single_choice,"Hello, I\'m Codecamp!\"",NULL,0,NULL,text,NULL,4
1398,373,single_choice,John,1,0,NULL,text,NULL,1
1399,373,single_choice,Bob,NULL,0,NULL,text,NULL,2
1400,373,single_choice,Error,NULL,0,NULL,text,NULL,3
1401,373,single_choice,undefined,NULL,0,NULL,text,NULL,4
1402,374,single_choice,"\"Ann: null\"",0,0,NULL,text,NULL,1
1403,374,single_choice,"\"Ann: undefined\"",0,0,NULL,text,NULL,2
1404,374,single_choice,"\"Ann: no text given\"",1,0,NULL,text,NULL,3
1405,374,single_choice,Error,0,0,NULL,text,NULL,4
1406,375,single_choice,Error,0,0,NULL,text,NULL,1
1407,375,single_choice,3,1,0,NULL,text,NULL,2
1408,375,single_choice,null,0,0,NULL,text,NULL,3
1409,375,single_choice,undefined,0,0,NULL,text,NULL,4
1410,376,single_choice,"ไม่มีการ return ใด ๆ",0,0,NULL,text,NULL,1
1411,376,single_choice,Error,0,0,NULL,text,NULL,2
1412,376,single_choice,"return ค่าเป็น undefined",1,0,NULL,text,NULL,3
1413,376,single_choice,"return ค่าเป็น null",NULL,0,NULL,text,NULL,4
1414,379,single_choice,"แปลง Code เวอร์ชั่นใหม่ให้อยู่ในรูปเวอร์ชั่นเก่าทั้งหมด",1,0,NULL,text,NULL,1
1415,379,single_choice,"แปลง Code เวอร์ชั่นเก่าให้อยู่ในรูปเวอร์ชั่นใหม่ทั้งหมด",0,0,NULL,text,NULL,2
1416,379,single_choice,"ทำให้ Code สามารถประกาศตัวแปรเป็นภาษาไทยได้",0,0,NULL,text,NULL,3
1417,379,single_choice,"ทำให้ Code มีความเสถียรมากขึ้น",NULL,0,NULL,text,NULL,4
1418,381,fill_in_the_blank,"บรรทัดสุดท้ายจะออกมาเป็น [dash]",NULL,NULL,30,NULL,NULL,0
1419,382,single_choice,John,1,0,NULL,text,NULL,1
1420,382,single_choice,undefined,0,0,NULL,text,NULL,2
1421,382,single_choice,null,0,0,NULL,text,NULL,3
1422,382,single_choice,30,0,0,NULL,text,NULL,4
1423,383,single_choice,"true true",0,0,NULL,text,NULL,1
1424,383,single_choice,"true false",1,0,NULL,text,NULL,2
1425,383,single_choice,"false true",0,0,NULL,text,NULL,3
1426,383,single_choice,"false false",0,0,NULL,text,NULL,4
1427,384,single_choice,Pete,1,0,NULL,text,NULL,1
1428,384,single_choice,John,0,0,NULL,text,NULL,2
1429,384,single_choice,null,0,0,NULL,text,NULL,3
1430,384,single_choice,Error,0,0,NULL,text,NULL,4
1431,385,single_choice,"{ canEdit: true }",0,0,NULL,text,NULL,1
1432,385,single_choice,"{ canView: true, canEdit: true }",0,0,NULL,text,NULL,3
1433,385,single_choice,"{ name: \"John\", canView: true, canEdit: true }",1,0,NULL,text,NULL,4
1434,385,single_choice,"{ name: \"John\", canEdit: true }",0,0,NULL,text,NULL,2
1435,386,single_choice,"{ name: \"Pete\", isAdmin: true }",1,0,NULL,text,NULL,1
1436,386,single_choice,"{ name: \"John\", isAdmin: true }",0,0,NULL,text,NULL,2
1437,386,single_choice,"{ name: \"John\" }",0,0,NULL,text,NULL,3
1438,386,single_choice,"{ isAdmin: true }",NULL,0,NULL,text,NULL,4
1439,387,single_choice,John,1,0,NULL,text,NULL,1
1440,387,single_choice,undefined,0,0,NULL,text,NULL,2
1441,387,single_choice,null,0,0,NULL,text,NULL,3
1442,387,single_choice,30,0,0,NULL,text,NULL,4
1443,388,single_choice,"John John",0,0,NULL,text,NULL,1
1444,388,single_choice,"Admin Admin",0,0,NULL,text,NULL,2
1445,388,single_choice,"John Admin",1,0,NULL,text,NULL,3
1446,388,single_choice,"Admin John",NULL,0,NULL,text,NULL,4
1447,389,single_choice,null,0,0,NULL,text,NULL,1
1448,389,single_choice,undefined,0,0,NULL,text,NULL,2
1449,389,single_choice,Jack,1,0,NULL,text,NULL,3
1450,389,single_choice,Error,0,0,NULL,text,NULL,4
1451,390,true_false,True,1,NULL,true,NULL,NULL,0
1452,390,true_false,False,0,NULL,false,NULL,NULL,0
1453,391,true_false,True,1,NULL,true,NULL,NULL,0
1454,391,true_false,False,0,NULL,false,NULL,NULL,0
1455,392,true_false,True,0,NULL,true,NULL,NULL,0
1456,392,true_false,False,1,NULL,false,NULL,NULL,0
1457,393,single_choice,"[ \"Apple\", \"Orange\" ]",1,0,NULL,text,NULL,1
1458,393,single_choice,"[ \"Apple\", \"Orange\", \"Pear\" ]",0,0,NULL,text,NULL,2
1459,393,single_choice,"[ \"Orange\", \"Pear\" ]",0,0,NULL,text,NULL,3
1460,393,single_choice,"[ \"Orange\" ]",0,0,NULL,text,NULL,4
1461,394,single_choice,"[\"Orange\", \"Pear\", \"Apple\"]",0,0,NULL,text,NULL,1
1462,394,single_choice,"[\"Apple\", \"Orange\", \"Pear\"]",1,0,NULL,text,NULL,2
1463,394,single_choice,"[\"Apple\", \"Pear\"]",0,0,NULL,text,NULL,3
1464,394,single_choice,"[\"Orange\", \"Apple\"]",0,0,NULL,text,NULL,4
1465,395,single_choice,"[\"Let\'s\", \"dance\", \"right\", \"now\"]",1,0,NULL,text,NULL,1
1466,395,single_choice,"[\"Let\'s\", \"dance\", \"now\"]",NULL,0,NULL,text,NULL,2
1467,395,single_choice,"[\"Let\'s\", \"dance\"]",NULL,0,NULL,text,NULL,3
1468,395,single_choice,"[\"right\", \"now\"]",NULL,0,NULL,text,NULL,4
1469,396,single_choice,"[\"I\", \"study\", \"complex\", \"language\", \"JavaScript\"]",1,0,NULL,text,NULL,4
1470,396,single_choice,"[\"complex\", \"language\", \"JavaScript\"]",0,0,NULL,text,NULL,2
1471,396,single_choice,"[\"I\", \"study\", \"JavaScript\"]",0,0,NULL,text,NULL,1
1472,396,single_choice,"[\"complex\", \"language\", \"I\", \"study\", \"JavaScript\"]",0,0,NULL,text,NULL,3
1473,397,single_choice,John,1,0,NULL,text,NULL,1
1474,397,single_choice,Pete,0,0,NULL,text,NULL,2
1475,397,single_choice,Mary,0,0,NULL,text,NULL,3
1476,397,single_choice,undefined,0,0,NULL,text,NULL,4
1477,398,single_choice,"{ id: 3, name: \"Mr. C\" }",1,0,NULL,text,NULL,2
1478,398,single_choice,"{ id: 2, name: \"Mr. B\" }",0,0,NULL,text,NULL,3
1479,398,single_choice,"{ id: 1, name: \"Mr. A\" }",0,0,NULL,text,NULL,4
1480,398,single_choice,"{ id: 4, name: \"Mr. D\" }",0,0,NULL,text,NULL,1
1481,380,single_choice,"\\(\\bar{x}\\) (ค่าเฉลี่ยของตัวอย่าง)",1,0,NULL,text,NULL,1
1482,380,single_choice,"\\(\\widetilde{x}\\) (มัธยฐาน)",NULL,0,NULL,text,NULL,2
1483,380,single_choice,ฐานนิยม,NULL,0,NULL,text,NULL,3
1484,380,single_choice,σ²,NULL,0,NULL,text,NULL,4
1485,399,single_choice,ต้องเป็นตัวประมาณค่าที่ไม่ลำเอียง,0,0,NULL,text,NULL,1
1486,399,single_choice,ต้องเป็นตัวประมาณค่าที่มีประสิทธิภาพมากที่สุด,0,0,NULL,text,NULL,2
1487,399,single_choice,"ต้องเป็นตัวประมาณค่าที่ไม่ลำเอียง และมีค่าแปรปรวนน้อยที่สุดเมื่อเทียบกับตัวสถิติตัวอื่น ๆ",1,0,NULL,text,NULL,3
1488,399,single_choice,"ต้องเป็นตัวประมาณค่าที่ไม่ลำเอียง หรือเป็นตัวประมาณค่าที่มีประสิทธิภาพมากที่สุด อย่างน้อยอย่างใดหนึ่ง",NULL,0,NULL,text,NULL,4
1489,400,single_choice,0.1,0,0,NULL,text,NULL,1
1490,400,single_choice,0.01,0,0,NULL,text,NULL,2
1491,400,single_choice,0.5,0,0,NULL,text,NULL,3
1492,400,single_choice,0.05,1,0,NULL,text,NULL,4
1493,401,single_choice,2.54,1,0,NULL,text,NULL,1
1494,401,single_choice,1.96,0,0,NULL,text,NULL,2
1495,401,single_choice,2.576,0,0,NULL,text,NULL,3
1496,401,single_choice,2.447,0,0,NULL,text,NULL,4
1497,402,single_choice,"9.74 < μ < 10.26",0,0,NULL,text,NULL,1
1498,402,single_choice,"775.68 < μ < 794.31",0,0,NULL,text,NULL,2
1499,402,single_choice,"9.604 < μ < 10.396",1,0,NULL,text,NULL,3
1500,402,single_choice,"9.663 < μ < 10.337",0,0,NULL,text,NULL,4
1501,404,single_choice,"Git ย่อมาจาก Grid View Tutorial",0,0,NULL,text,NULL,1
1502,404,single_choice,"Git คือ Version Control แบบ Distributed ตัวหนึ่ง เป็นระบบที่ใช้จัดเก็บและควบคุมการเปลี่ยนแปลงที่เกิดขึ้นกับไฟล์ชนิดใดก็ได้",1,0,NULL,text,NULL,2
1503,404,single_choice,"Git คือ ที่สำหรับฝาก code บนอินเตอร์เน็ต",0,0,NULL,text,NULL,3
1504,404,single_choice,"Git ย่อมาจาก Give view technology",NULL,0,NULL,text,NULL,4
1505,405,single_choice,"git commit -m “Your message”",0,0,NULL,text,NULL,1
1506,405,single_choice,"git status",0,0,NULL,text,NULL,2
1507,405,single_choice,"git log",0,0,NULL,text,NULL,3
1508,405,single_choice,"git add .",1,0,NULL,text,NULL,4
1509,406,single_choice,"git master",0,0,NULL,text,NULL,1
1510,406,single_choice,"git config global",0,0,NULL,text,NULL,2
1511,406,single_choice,"git reset HEAD",0,0,NULL,text,NULL,3
1512,406,single_choice,"git branch",1,0,NULL,text,NULL,4
1513,407,single_choice,"git log",0,0,NULL,text,NULL,1
1514,407,single_choice,"git commit",0,0,NULL,text,NULL,2
1515,407,single_choice,"git config",0,0,NULL,text,NULL,3
1516,407,single_choice,"git reset HEAD *html",1,0,NULL,text,NULL,4
1517,408,single_choice,"git checkout branch-name",1,0,NULL,text,NULL,1
1518,408,single_choice,"git reset HEAD",0,0,NULL,text,NULL,2
1519,408,single_choice,"git branch master",NULL,0,NULL,text,NULL,3
1520,408,single_choice,"git log",NULL,0,NULL,text,NULL,4
1521,409,single_choice,"git push -u origin master",0,0,NULL,text,NULL,1
1522,409,single_choice,"git commit -m “your message”",0,0,NULL,text,NULL,2
1523,409,single_choice,"git config global",0,0,NULL,text,NULL,3
1524,409,single_choice,"git status",1,0,NULL,text,NULL,4
1525,410,single_choice,"git log",0,0,NULL,text,NULL,1
1526,410,single_choice,"git branch --delete  branch-name",1,0,NULL,text,NULL,2
1527,410,single_choice,"git branch master branch-name",NULL,0,NULL,text,NULL,3
1528,410,single_choice,"git push --delete origin",NULL,0,NULL,text,NULL,4
1529,411,single_choice,"git clone https://github.com/NewGame0/Android_HelloWorld.git",1,0,NULL,text,NULL,1
1530,411,single_choice,"git push https://github.com/NewGame0/Android_HelloWorld.git",NULL,0,NULL,text,NULL,2
1531,411,single_choice,"git pull https://github.com/NewGame0/Android_HelloWorld.git",NULL,0,NULL,text,NULL,3
1532,411,single_choice,"git copy",NULL,0,NULL,text,NULL,4
1533,412,single_choice,Bitbucket,0,0,NULL,text,NULL,1
1534,412,single_choice,GitHub,0,0,NULL,text,NULL,2
1535,412,single_choice,GitLab,0,0,NULL,text,NULL,3
1536,412,single_choice,ถูกทุกข้อ,1,0,NULL,text,NULL,4
1537,413,single_choice,ใช้เชื่อมความสัมพันธ์ระหว่างตาราง,1,0,NULL,text,NULL,1
1538,413,single_choice,"ทำให้ Attribute มีความ Reliable มากขึ้น",0,0,NULL,text,NULL,2
1539,413,single_choice,"ลดความซับซ้อนของ Attribute",0,0,NULL,text,NULL,3
1540,413,single_choice,ไม่ทำให้ผู้เขียนโปรแกรมสับสนกับการเขียนโปรแกรม,0,0,NULL,text,NULL,4
1541,414,single_choice,"Attribute ที่มีหลายค่า",0,0,NULL,text,NULL,1
1542,414,single_choice,"Attribute ที่สามารถแยกส่วนได้อีก",1,0,NULL,text,NULL,2
1543,414,single_choice,"Attribute ของ Relationship",NULL,0,NULL,text,NULL,3
1544,414,single_choice,"Attribute ของ Weak Entity",NULL,0,NULL,text,NULL,4
1545,415,single_choice,"Attribute ที่มีหลายค่า",0,0,NULL,text,NULL,1
1546,415,single_choice,"Attribute ที่สามารถแยกส่วนได้อีก",0,0,NULL,text,NULL,2
1547,415,single_choice,"Attribute ของ Relationship",1,0,NULL,text,NULL,3
1548,415,single_choice,"Attribute ของ Weak Entity",NULL,0,NULL,text,NULL,4
1549,416,single_choice,"สร้างเป็นตารางใหม่ขึ้นมาโดยให้เป็น one to many กับตารางแม่ และนำไอดีของแม่มาใส่ในตารางใหม่",1,0,NULL,text,NULL,1
1550,416,single_choice,"สร้างเป็นตารางใหม่ขึ้นมาโดยให้เป็น many to many กับตารางแม่ และนำไอดีของแม่มาใส่ในตารางใหม่",0,0,NULL,text,NULL,2
1551,416,single_choice,"สร้างเป็นตารางใหม่ขึ้นมาโดยให้เป็น one to one กับตารางแม่ และนำไอดีของแม่มาใส่ในตารางใหม่",NULL,0,NULL,text,NULL,3
1552,416,single_choice,"สร้างเป็นตารางใหม่ขึ้นมาโดยให้เป็น one to one กับตารางแม่ และนำไอดีของตารางใหม่มาใส่ในตารางแม่",NULL,0,NULL,text,NULL,4
1553,417,single_choice,"one-to-one Relationship",0,0,NULL,text,NULL,1
1554,417,single_choice,"one-to-many Relationship",0,0,NULL,text,NULL,2
1555,417,single_choice,"many-to-one Relationship",0,0,NULL,text,NULL,3
1556,417,single_choice,"many-to-many Relationship",1,0,NULL,text,NULL,4
1557,418,single_choice,"จัดการ HTTP Request และ HTTP Response",1,0,NULL,text,NULL,1
1558,418,single_choice,"ทำให้ HTML page Dynamic",0,0,NULL,text,NULL,2
1559,418,single_choice,"เชื่อมต่อกับ Database",NULL,0,NULL,text,NULL,3
1560,418,single_choice,"เป็น User Interface Framework",NULL,0,NULL,text,NULL,4
1561,419,multiple_choice,"Build in Module",1,0,NULL,text,NULL,1
1562,419,multiple_choice,"Custom Mudule",1,0,NULL,text,NULL,2
1563,419,multiple_choice,"Third Party Module",1,0,NULL,text,NULL,3
1564,419,multiple_choice,"Create Module",NULL,0,NULL,text,NULL,4
1565,419,multiple_choice,"My Own Module",NULL,0,NULL,text,NULL,5
1566,419,multiple_choice,"Could Module",NULL,0,NULL,text,NULL,6
1567,420,single_choice,"JavaScript Object Notation",1,0,NULL,text,NULL,1
1568,420,single_choice,"Java Object Notation",0,0,NULL,text,NULL,2
1569,420,single_choice,"JavaScript Oriented Notation",0,0,NULL,text,NULL,3
1570,420,single_choice," Java Oriented Notation",0,0,NULL,text,NULL,4
1571,421,true_false,True,1,NULL,true,NULL,NULL,0
1572,421,true_false,False,0,NULL,false,NULL,NULL,0
1573,422,multiple_choice,GET,NULL,0,NULL,text,NULL,1
1574,422,multiple_choice,POST,1,0,NULL,text,NULL,2
1575,422,multiple_choice,PUT,1,0,NULL,text,NULL,3
1576,422,multiple_choice,DELETE,NULL,0,NULL,text,NULL,4
1577,423,single_choice,"เรียกใช้ express  และ สร้าง application express ตามลำดับ",1,0,NULL,text,NULL,1
1578,423,single_choice,"สร้าง application express และ เรียกใช้ express ตามลำดับ",0,0,NULL,text,NULL,2
1579,423,single_choice,ไม่จำเป็นต้องใส่ก็ได้,NULL,0,NULL,text,NULL,3
1580,423,single_choice,"ถูกทั้งข้อ 1 และข้อ 2",NULL,0,NULL,text,NULL,4
1583,424,single_choice,1,0,0,NULL,text,NULL,1
1584,424,single_choice,2,0,0,NULL,text,NULL,2
1585,424,single_choice,3,0,0,NULL,text,NULL,3
1586,424,single_choice,12,1,0,NULL,text,NULL,4
1587,425,single_choice,3,0,0,NULL,text,NULL,1
1588,425,single_choice,12,0,0,NULL,text,NULL,2
1589,425,single_choice,Error,1,0,NULL,text,NULL,3
1590,425,single_choice,undefined,NULL,0,NULL,text,NULL,4
1591,426,single_choice,3,1,0,NULL,text,NULL,1
1592,426,single_choice,12,0,0,NULL,text,NULL,2
1593,426,single_choice,Error,0,0,NULL,text,NULL,3
1594,426,single_choice,undefined,0,0,NULL,text,NULL,4
1595,427,matching,GET,NULL,0,ใช้สำหรับอ่านข้อมูล,text,NULL,1
1596,427,matching,POST,NULL,0,ใช้สำหรับเพิ่มข้อมูล,text,NULL,2
1597,427,matching,PUT,NULL,0,ใช้สำหรับอัพเดทข้อมูลทั้งหมด,text,NULL,3
1598,427,matching,DELETE,NULL,0,ใช้สำหรับลบข้อมูล,text,NULL,4
1599,427,matching,PATCH,NULL,0,ใช้สำหรับอัพเดทข้อมูลบางส่วน,text,NULL,5
1600,428,single_choice,localhost:8000/add/2,1,0,NULL,text,NULL,1
1601,428,single_choice,localhost:8000/add?variable=2,0,0,NULL,text,NULL,2
1602,428,single_choice,"localhost:8000/add แต่ใส่ใน body",0,0,NULL,text,NULL,3
1603,429,single_choice,req.params.variable,1,0,NULL,text,NULL,1
1604,429,single_choice,req.body.variable,0,0,NULL,text,NULL,2
1605,429,single_choice,req.query.variable,0,0,NULL,text,NULL,3
1606,430,single_choice,localhost:8000/add?variable=2,1,0,NULL,text,NULL,1
1607,430,single_choice,localhost:8000/add/2,0,0,NULL,text,NULL,2
1608,430,single_choice,localhost:8000/add/variable=2,NULL,0,NULL,text,NULL,3
1609,430,single_choice,"localhost:8000/add แต่ใส่ใน body",NULL,0,NULL,text,NULL,4
1610,431,single_choice,"3 และ 26 ตามลำดับ",0,0,NULL,text,NULL,1
1611,431,single_choice,"26 และ 3 ตามลำดับ",1,0,NULL,text,NULL,2
1612,431,single_choice,"26 และ 26 ตามลำดับ",0,0,NULL,text,NULL,3
1613,431,single_choice,"3 และ 3 ตามลำดับ",0,0,NULL,text,NULL,4
1614,432,single_choice,"ทำให้เราจัดการข้อมูลใน Database ได้ง่ายขึ้น",1,0,NULL,text,NULL,1
1615,432,single_choice,"ทำให้เราจัดการหน้า HTML ได้เร็วขึ้น",0,0,NULL,text,NULL,2
1616,432,single_choice,ทำให้เราสามารถสร้างเว็บไซต์ที่เร็วขึ้น,0,0,NULL,text,NULL,3
1617,432,single_choice,"ทำให้เว็บฝั่ง Frontend มีความน่าเชื่อถือมากขึ้น",NULL,0,NULL,text,NULL,4
1618,433,matching,"sequelize-cli init:config",NULL,0,"สร้างไฟล์ Config",text,NULL,1
1619,433,matching,"sequelize-cli init:models",NULL,0,"สร้าง Folder Model",text,NULL,2
1620,433,matching,"sequelize-cli db:create ",NULL,0,"สร้าง Schema จาก MySQL",text,NULL,3
1621,433,matching,"sequelize-cli db:drop",NULL,0,"ลบ Schema จาก MySQL",text,NULL,4
1622,434,multiple_choice,belongsTo,1,0,NULL,text,NULL,1
1623,434,multiple_choice,hasOne,1,0,NULL,text,NULL,2
1624,434,multiple_choice,hasMany,NULL,0,NULL,text,NULL,3
1625,434,multiple_choice,belongsToMany,NULL,0,NULL,text,NULL,4
1626,435,multiple_choice,belongsTo,1,0,NULL,text,NULL,1
1627,435,multiple_choice,hasOne,NULL,0,NULL,text,NULL,2
1628,435,multiple_choice,hasMany,1,0,NULL,text,NULL,3
1629,435,multiple_choice,belongsToMany,NULL,0,NULL,text,NULL,4
1630,436,multiple_choice,belongsTo,NULL,0,NULL,text,NULL,1
1631,436,multiple_choice,hasOne,NULL,0,NULL,text,NULL,2
1632,436,multiple_choice,hasMany,NULL,0,NULL,text,NULL,3
1633,436,multiple_choice,belongsToMany,1,0,NULL,text,NULL,4
1634,438,single_choice,"Virtual Dom จะเร็วกว่า Dom ของจริง",1,0,NULL,text,NULL,1
1635,438,single_choice,"Virtual Dom จะช้ากว่า Dom ของจริง",NULL,0,NULL,text,NULL,2
1636,438,single_choice,"Virtual Dom จะใช้พื้นที่น้อยกว่า Dom ของจริง",NULL,0,NULL,text,NULL,3
1637,438,single_choice,"Virtual Dom จะใช้พื้นที่มากกว่า Dom ของจริง",NULL,0,NULL,text,NULL,4
1638,439,matching,"Stateless Component",NULL,0,"Component ที่ไม่มี State ",text,NULL,1
1639,439,matching,"Stateful Component",NULL,0,"Component ที่มี State",text,NULL,2
1640,440,multiple_choice,"Class Component",1,0,NULL,text,NULL,1
1641,440,multiple_choice,"Function Component",1,0,NULL,text,NULL,2
1642,440,multiple_choice,"Hook Component",NULL,0,NULL,text,NULL,3
1643,440,multiple_choice,"Complete Component",NULL,0,NULL,text,NULL,4
1644,441,ordering,constructor(props),NULL,0,NULL,text,NULL,1
1645,441,ordering,"getDerivedStateFromProps(props, state)",NULL,0,NULL,text,NULL,2
1646,441,ordering,render(),NULL,0,NULL,text,NULL,3
1647,441,ordering,"Render Child Components",NULL,0,NULL,text,NULL,4
1648,441,ordering,componentDidMount(),NULL,0,NULL,text,NULL,5
1649,442,ordering,"getDerivedStateFromProps(props, state)",NULL,0,NULL,text,NULL,1
1650,442,ordering,"shouldComponentUpdate(nextProps, nextState)",NULL,0,NULL,text,NULL,2
1651,442,ordering,render(),NULL,0,NULL,text,NULL,3
1652,442,ordering,"Update Child Components",NULL,0,NULL,text,NULL,4
1653,442,ordering,"getSnapshotBeforeUpdate(prevProps, prevState)",NULL,0,NULL,text,NULL,5
1654,442,ordering,componentDidUpdate(),NULL,0,NULL,text,NULL,6
1655,443,true_false,True,1,NULL,true,NULL,NULL,0
1656,443,true_false,False,0,NULL,false,NULL,NULL,0
1657,444,multiple_choice,Header,1,0,NULL,text,NULL,1
1658,444,multiple_choice,Payload,1,0,NULL,text,NULL,2
1659,444,multiple_choice,Signature,1,0,NULL,text,NULL,3
1660,444,multiple_choice,Body,NULL,0,NULL,text,NULL,4
1661,445,single_choice,"ทำให้ Token ไม่ต้องเก็บใน Database",1,0,NULL,text,NULL,1
1662,445,single_choice,"ทำให้ Token มีความ Consistancy",0,0,NULL,text,NULL,2
1663,445,single_choice,"ทำให้ Token มีความปลอดภัยไม่สามารถถูกขโมยได้",NULL,0,NULL,text,NULL,3
1664,445,single_choice,"ทำให้ Token เก็บรหัสผ่านได้อย่างปลอดภัย",NULL,0,NULL,text,NULL,4
1665,446,single_choice,"ป้องกัน Rainbow Tables",1,0,NULL,text,NULL,1
1666,446,single_choice,ป้องการขโมยรหัสผ่าน,0,0,NULL,text,NULL,2
1667,446,single_choice,"ป้องกัน Man in middle attack",0,0,NULL,text,NULL,3
1668,446,single_choice,"ป้องกัน XFS attack",NULL,0,NULL,text,NULL,4
1669,447,true_false,True,0,NULL,true,NULL,NULL,0
1670,447,true_false,False,1,NULL,false,NULL,NULL,0
1671,448,single_choice,"เนื่องจากมี BCrypt มี Salt ใช้ในการ Hash",1,0,NULL,text,NULL,1
1672,448,single_choice,"เนื่องจากมี BCrypt มี Secret key ใช้ในการ Hash",0,0,NULL,text,NULL,2
1673,448,single_choice,"เนื่องจากมี BCrypt มี Payload ใช้ในการ Hash",NULL,0,NULL,text,NULL,3
1674,448,single_choice,"เนื่องจากมี BCrypt มี Header ใช้ในการ Hash",NULL,0,NULL,text,NULL,4
1675,449,single_choice,การออกแบบกรณีทดสอบเป็นขั้นตอนที่ต้องทำหลังจากที่เขียนโปรแกรมเสร็จแล้ว,0,0,NULL,text,NULL,1
1676,449,single_choice,การออกแบบกรณีทดสอบสามารถทำได้ตั้งแต่ก่อนที่จะเริ่มต้นเขียนโปรแกรม,1,0,NULL,text,NULL,2
1677,449,single_choice,"ในขั้นตอนของการออกแบบกรณีทดสอบ ต้องมีการระบุขั้นตอนการทดสอบโปรแกรม ข้อมูลเข้าสำหรับทำการทดสอบ ผลลัพธ์ที่คาดหวัง (expected result) และผลลัพธ์ที่แท้จริง (actual result) ให้ครบถ้วน",0,0,NULL,text,NULL,3
